id,price,airline,duration,travelDate,lookupDate
Ysp1dYsBipIRB4P6n8buq300K,286.6,UA,622,"Tue, 05 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
Ysp1dYsBipIRB4P6n8buq300D,286.6,UA,587,"Tue, 05 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
Ysp1dYsBipIRB4P6n8buq3008,318.1,UA,412,"Tue, 05 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
Ysp1dYsBipIRB4P6n8buq3007,318.1,UA,411,"Tue, 05 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
Ysp1dYsBipIRB4P6n8buq3006,318.1,UA,403,"Tue, 05 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
Ysp1dYsBipIRB4P6n8buq3009,318.1,UA,413,"Tue, 05 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
Ysp1dYsBipIRB4P6n8buq300J,320.6,UA,532,"Tue, 05 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
Ysp1dYsBipIRB4P6n8buq300I,320.6,UA,526,"Tue, 05 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
Ysp1dYsBipIRB4P6n8buq300H,320.6,UA,522,"Tue, 05 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
Ysp1dYsBipIRB4P6n8buq300G,326.6,UA,497,"Tue, 05 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
Ysp1dYsBipIRB4P6n8buq300B,368.1,UA,403,"Tue, 05 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG001,418.1,UA,407,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG002,418.1,UA,413,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG003,461.22,B6,409,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG004,478.1,UA,413,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG00H,531.6,UA,516,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG005,536.8,B6,412,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG00E,545.33,B6,561,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG006,548.1,UA,406,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG00F,556.6,UA,537,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG00A,556.6,UA,513,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG00K,556.6,UA,523,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG00D,556.6,UA,531,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG00B,556.6,UA,514,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG00C,556.6,UA,516,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG00J,556.6,UA,583,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG00G,556.6,UA,542,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG00I,556.6,UA,559,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG007,601.62,B6,412,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG008,618.1,VX,411,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
XFgGwQoDGdETFtSq8dqztG009,659.1,VX,405,"Sun, 03 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI1001,168.1,VX,390,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI1003,168.1,B6,409,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI1002,168.1,VX,400,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI100C,194.6,VX,635,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI1009,200.6,UA,590,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI100D,200.6,UA,650,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI100F,216.62,B6,633,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI100B,230.6,UA,532,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI100E,230.6,AS,580,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI100A,230.6,UA,521,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI100H,230.6,UA,619,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI100K,230.6,AS,710,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI1004,238.1,B6,412,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI100J,263.59,B6,603,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI100G,265.6,UA,525,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI100I,286.6,UA,528,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI1007,318.1,UA,412,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI1005,318.1,UA,403,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI1008,318.1,UA,413,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
5eXm9iw4jP5Lbwfn7a5SI1006,318.1,UA,411,"Sat, 09 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT009,196.6,B6,584,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT001,198.1,VX,390,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT002,198.1,VX,405,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT003,207.09,B6,409,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT00G,216.62,B6,706,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT008,216.62,B6,505,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT00B,216.62,B6,565,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT00C,216.62,B6,603,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT00A,230.6,UA,505,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT00H,246.61,B6,713,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT00F,246.61,B6,633,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT00D,250.6,UA,522,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT00E,286.6,UA,514,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT00K,316.6,UA,619,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT006,318.1,UA,411,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT004,318.1,UA,403,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT007,318.1,B6,413,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT005,318.1,UA,406,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT00I,320.6,UA,597,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
UpcAqsqqWgHNUmVcwX3MdT00J,350.6,UA,532,"Sun, 10 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT002,168.1,B6,409,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT001,168.1,VX,405,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT00F,200.6,UA,642,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT007,200.6,UA,532,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT00D,216.62,B6,584,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT00J,216.62,B6,633,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT00H,230.6,UA,575,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT00I,230.6,UA,588,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT00B,230.6,UA,507,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT003,238.1,B6,412,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT004,238.1,B6,413,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT00K,246.61,B6,565,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT00C,246.61,B6,505,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT00G,250.6,UA,522,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT00E,250.6,UA,521,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT008,318.1,UA,411,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT006,318.1,UA,403,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT009,318.1,UA,412,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT005,318.1,UA,403,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
CYFyczbPoVMRAsSfGii2VT00A,318.1,UA,413,"Wed, 06 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B002,168.1,VX,400,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B001,168.1,VX,390,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B003,168.1,VX,405,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B004,168.1,B6,409,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B006,187.1,B6,413,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B005,187.1,B6,412,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B00J,194.6,VX,615,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B00G,200.6,UA,587,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B008,200.6,UA,524,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B00I,200.6,UA,597,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B007,200.6,UA,519,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B00F,200.6,UA,584,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B00K,230.6,UA,534,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B00H,230.6,UA,522,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B00E,235.6,UA,497,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B00A,318.1,UA,403,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B00B,318.1,UA,411,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B009,318.1,UA,403,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B00D,318.1,UA,413,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
JsLfPczYl3MVAllTPwgo1B00C,318.1,UA,412,"Thu, 07 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:14 GMT"
4biCq4f6B4NPmcMcjbbwRL001,238.1,B6,412,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL006,274.6,SY,485,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL002,283.46,B6,409,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL003,330.25,VX,411,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL004,330.26,B6,412,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL00I,338.75,VX,625,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL005,348.1,UA,413,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL00F,350.6,UA,544,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL00K,350.6,UA,619,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL00G,350.6,UA,564,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL00E,350.6,UA,507,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL00H,350.6,UA,568,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL00J,396.55,VX,505,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL008,398.1,UA,407,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL00C,398.1,UA,418,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL00B,398.1,UA,413,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL00A,398.1,UA,413,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL009,398.1,UA,408,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL007,398.1,UA,406,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
4biCq4f6B4NPmcMcjbbwRL00D,444.65,VX,405,"Mon, 04 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx9001,168.1,VX,390,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx9002,168.1,VX,400,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx9004,168.1,B6,409,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx9003,168.1,VX,405,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx9006,168.1,B6,413,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx9005,168.1,B6,412,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx900H,176.6,B6,633,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx900A,176.6,B6,584,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx900K,195.6,VX,615,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx900I,200.6,UA,588,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx9008,200.6,UA,522,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx900J,200.6,UA,590,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx9009,200.6,UA,526,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx900D,200.6,UA,534,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx9007,200.6,UA,521,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx900B,318.1,UA,403,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx900G,318.1,UA,413,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx900E,318.1,UA,411,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx900C,318.1,UA,403,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
TbvqQbZlO5IRkoAhbavsx900F,318.1,UA,412,"Fri, 08 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D001,168.1,VX,390,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D003,168.1,B6,409,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D004,168.1,B6,412,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D002,168.1,VX,400,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D00G,196.6,B6,713,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D006,200.6,UA,532,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D00B,200.6,UA,624,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D00C,216.62,B6,603,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D009,230.6,UA,521,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D00F,230.6,UA,590,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D00E,230.6,AS,580,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D00A,230.6,UA,528,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D00J,230.6,UA,646,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D00I,235.6,UA,632,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D00D,235.6,UA,565,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D00K,250.6,UA,614,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D00H,275.6,UA,525,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
13MS3yz1esPOsnGBy5eI6D008,318.1,UA,412,"Sat, 16 Jan 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:15 GMT"
